BORO,VIOLATION CODE,VIOLATION DESCRIPTION,Latitude,Longitude
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.723437498769,-73.98884489202
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.741794132487,-73.878793545554
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.888191119949,-73.831280477923
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.732520431503,-73.996972698504
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727049499467,-73.987747474794
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.734923634831,-73.9830623745
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.642676747245,-73.979731163082
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.688684530896,-73.817857839287
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.69264042033,-73.857041318547
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.735951417703,-74.001465015422
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.718140053728,-73.988402066414
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.611730739157,-74.158830217992
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.772608023828,-73.95740081485
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.757855308796,-73.830233019282
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.748437295659,-74.003612700367
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.750031951553,-73.995040989424
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.714871607948,-73.998261297422
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.630110738122,-74.022394182472
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.598737494281,-73.957123268175
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760892706706,-73.990838406821
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747172851789,-73.891483883179
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.712978079064,-73.957471536068
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.643801152149,-74.000926076295
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.835816181281,-73.833217126245
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729627488582,-73.999711354511
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.704925654032,-73.799905852626
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.64042224398,-74.004439175098
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.639271323338,-73.919350365312
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.697832066758,-73.924706797917
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.679370635829,-73.949597357146
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750510414883,-73.858649071811
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.648366478143,-73.978630312446
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.876855749573,-73.864769073501
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.707460924227,-73.817460077116
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.609897123019,-73.963065871678
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764400167465,-73.987274892324
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743551676191,-73.999736555732
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.693329748652,-73.853008213059
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.855888555235,-73.855586519179
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.67938216577,-73.88549798408
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764587305306,-73.91646167624
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.728540467624,-74.004647116275
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764243833457,-73.988379567357
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.692892421386,-73.854448006079
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.692912768914,-73.733031095789
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.599842392845,-73.961317754179
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.750773593716,-73.819304354815
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.839122484279,-73.914806460088
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.681484058644,-73.994000524938
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.710150255845,-73.899227324644
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763618073898,-73.988834526509
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.68404134926,-73.832920344234
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.595053025776,-73.954623108485
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.71028497071,-74.00569187376
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718307998302,-73.995916362676
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.798487940579,-73.943818209175
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750059234828,-73.992106724456
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.74432048382,-73.976188692601
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.596467927412,-73.977721568785
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.664774783697,-73.734895966279
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.619243296789,-73.933170624471
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.868376139294,-73.901430785914
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.839974633723,-73.876861149663
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.814030470854,-73.889517539867
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.777771312522,-73.97851641042
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.702469494299,-73.895174346603
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.865905409786,-73.830429747919
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.595053025776,-73.954623108485
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.726530882736,-73.989179906949
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.822547135229,-73.953293115451
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.703597057548,-73.918110901456
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.80769557025,-73.919141887514
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.68847461353,-73.988847157858
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.670536113385,-73.930375733016
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.7598596835,-73.982334066518
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755470552095,-73.918321205151
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.633435491086,-73.91875216647
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740158668444,-73.989491637076
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761272354461,-73.802659863004
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.612630811948,-74.011572328564
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.656612037778,-73.930685857753
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.808965743978,-73.959472639147
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.654676861933,-73.979363499205
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718826271834,-73.757760905218
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.72388789009,-74.00819682317
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.75304904009,-73.865259596585
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.644856426709,-73.922561485745
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.676322639759,-73.741130126367
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.742776358305,-73.982760841413
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.674438484311,-73.950080573499
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764863934256,-73.986426456926
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.705791201518,-73.923640988542
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.763176555925,-73.994032846807
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729771801667,-73.983687886254
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.769349193589,-73.962995152562
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.689779493242,-73.977668636002
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.711987146474,-73.957280993898
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.724618224978,-74.003889204479
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.797878616611,-73.949763719865
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764189396983,-73.994545368352
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.728953944165,-73.984279804484
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756144512842,-73.928806007507
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.771486487081,-73.982414008303
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.651469577237,-74.010656511979
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.732715322026,-73.99747784272
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749278255812,-73.88879524033
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.804887914062,-73.937025528841
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.69374726343,-73.827612953189
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729339283726,-74.00105355146
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.780321520375,-73.98036793829
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.598127392882,-73.962802337057
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.643402167111,-73.915468105833
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.7564908379,-73.929592513575
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.679248573779,-73.863740010575
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.703545371916,-73.960456671368
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719746293725,-73.99714283496
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.685782111462,-73.97305830594
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.692519099934,-73.858812153935
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.71563717522,-74.007362516356
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.635133510708,-74.023296609505
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.562507433647,-74.191697713766
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.667464288224,-73.950734658042
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.664924185833,-73.986515358908
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.741176556414,-73.985626561977
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.760119981411,-73.918048361773
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.711018660657,-73.958417840204
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.737924847314,-74.003861116033
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.694514636589,-73.91079798288
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.654024854515,-74.011806586258
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.776720925242,-73.911528715168
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.789050036159,-73.946523846699
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.843058561013,-73.886393419223
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.624878462935,-73.964019386069
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.769530136088,-73.954745655155
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747267768978,-73.887441613737
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.694385364199,-73.826662876596
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.662905274878,-73.950882215956
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.808756506906,-73.944777624629
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.692880035215,-73.972799395633
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.715365231181,-73.98985989773
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.746429107713,-73.766365048929
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.709462773561,-73.774747897542
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.61316388294,-74.000698739412
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727285163334,-73.984550795264
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730091309256,-74.003214811595
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.721790899881,-73.991969387301
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.68146491769,-74.004402257775
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.782363352575,-73.978879627755
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.773761542009,-73.907369788921
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.69024822523,-73.996462583167
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.683557003255,-73.872525159133
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.783609299236,-73.977969257703
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.829427119207,-73.874806593245
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760532417842,-73.970327861184
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765044244954,-73.968253706291
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.776948272526,-73.952426172216
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.600731939637,-73.75399574593
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.625035403407,-74.074724439986
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.771810350733,-73.95305805999
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.630278953759,-74.10788578646
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.618321526405,-73.957078221647
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.753612119698,-73.914244899613
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.753797675749,-73.99332264178
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.759913443018,-73.920990536259
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746342701312,-73.896083081162
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.706112615539,-73.942994664905
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.82769849601,-73.850065216262
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743883909288,-73.924889127627
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.745265127216,-73.978440319063
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.703768269297,-73.98681403773
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.613093266099,-74.122128033845
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.673484636108,-73.982717535686
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.717704121238,-73.995191308266
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.633808077903,-74.021786543261
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.68100163942,-73.977336281993
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.753068276318,-73.921377667644
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.709845482258,-73.847034532168
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749310991862,-73.70763394696
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.668170606119,-73.931189276565
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727467103523,-73.992354751418
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.867973535584,-73.920246997645
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.851275410237,-73.939594864712
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.640582862552,-73.969149099187
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.724355365362,-73.951139804786
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.74867011976,-73.869119405755
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.695917769416,-73.746084472645
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.744713167244,-73.950861368143
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.645159577691,-73.973827900006
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.69041495728,-73.840797724968
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.681445479141,-73.955743078897
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.518121142469,-74.234492004818
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.699991990145,-73.899383390734
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746041175326,-74.00029954376
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.818140655311,-73.862728338664
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.765604459847,-73.982321706774
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.624887227428,-74.074659430504
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.81658085885,-73.895951305824
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.670034735741,-73.908282230739
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.58188276541,-73.959924174333
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.74389194612,-73.884913928379
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.725166154671,-73.984190505773
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.746857843208,-73.982918577428
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.742063052503,-73.881355265562
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.782202220675,-73.953621232304
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.799486470307,-73.962667713806
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.785462156004,-73.978759474489
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.844180686094,-73.914337325811
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764210690228,-73.915664351276
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.711717880004,-74.000605992032
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.735199038112,-73.718182090082
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.707361997861,-73.817388211723
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760351854904,-73.989286293568
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763404274195,-73.807054007691
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752785703357,-73.978073333536
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.799486470307,-73.962667713806
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650544545583,-73.902240366354
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.742240507839,-73.917915262594
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.630634944217,-73.977364260304
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.649172277422,-74.009744407296
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.838388239325,-73.912938970307
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.775018134325,-73.903425325053
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764892163167,-73.812154213559
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.669352803861,-73.906761947544
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.664287599768,-73.923861700086
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757628788882,-73.986745581004
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.784029392469,-73.845827080936
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.686328027808,-73.823936340648
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.703641025356,-73.918182980404
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.592817000423,-73.925128119532
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.843148281661,-73.900253922366
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.728427377709,-73.987801340526
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.63322631283,-74.021098210809
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.84794513154,-73.831296204969
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764603275767,-73.887025936547
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.654442589191,-74.00428514019
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.537366466302,-74.150396186569
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.85213352572,-73.884509037371
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750887442742,-73.970758062318
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749069298788,-73.870165266093
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.587219780616,-74.103772765388
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.777636245486,-73.956946250698
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.661776504042,-73.992985867824
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.581266294047,-73.963218566782
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.700648221363,-73.913090688819
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.674348168904,-73.950686292631
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.724822636463,-73.981376497697
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.720350072924,-73.995086497252
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.59023659479,-73.949664892935
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.613298312493,-73.996081288569
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.766709579792,-73.957502074498
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.784901898592,-73.977055226234
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.777406315372,-73.793437134636
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.759846215338,-73.829025889002
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.66300349881,-73.916629035213
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.706961909677,-73.790478632437
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.669304822594,-73.895677269715
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.755354729483,-73.945078338695
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743055322739,-73.977044431809
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.798778499003,-73.963206275263
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.759657681129,-73.973782736961
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.775162604004,-73.955330331657
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.722847442125,-73.989570138897
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.677223379726,-73.825593638779
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.853223424692,-73.905834467264
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.61024500136,-73.983583946027
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.76371860748,-73.914621708668
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.711896922377,-73.951282435248
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.539405674462,-74.148429218558
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.710526270262,-74.009353030615
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.76279193978,-73.805279726945
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.685679508635,-73.981657898177
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.643603073702,-73.948810111288
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.641905963147,-74.077175638715
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.738746977163,-73.941162353773
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.718502330547,-73.988084546292
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.703711859408,-73.917443527391
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756380537692,-73.994109257948
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.753048332921,-73.973926112572
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.821331472276,-73.927370260806
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.830867096025,-73.90529528355
