BORO,VIOLATION CODE,VIOLATION DESCRIPTION,Latitude,Longitude
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.617762911687,-73.931569222434
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.855355797082,-73.93766439425
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.68064212633,-73.97760320485
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.676947002319,-73.869574358566
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774642508226,-73.959107283102
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.772682092074,-73.965448372615
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760610013406,-73.991051421307
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762302391442,-73.959984861514
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.702888492175,-73.925555833289
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.665567722996,-73.95091268916
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.890871942287,-73.898319355505
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.591915600028,-74.067846094791
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730834788407,-73.990452876802
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.714774678397,-73.954288780267
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.809546053598,-73.923926086133
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.818879733885,-73.952258789362
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.725985176958,-74.001324088529
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.883097971377,-73.863052986955
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729020892621,-73.999152111624
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.651419721938,-73.936832188809
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.780294432412,-73.946863101423
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762437515193,-73.985982941416
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739443188018,-73.860621289179
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.730743765581,-73.986094269677
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.744295664406,-73.913271716805
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718110166837,-73.991973439946
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.763500664665,-73.975232402561
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751673043616,-73.855520965688
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.780198399466,-73.946935394756
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747235144322,-74.000790376672
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756556290303,-74.003808057183
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729566493614,-73.988165545795
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.76129510746,-73.981792215718
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746671596494,-73.985834693575
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.640196792797,-73.955356172657
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.777667172079,-73.979390229126
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.721441353382,-73.854872445982
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.581233405078,-73.963369785858
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743890908308,-73.85713301829
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.844788884336,-73.882074928285
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.613093266099,-74.122128033845
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.583369830769,-73.951275749439
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.767540100239,-73.912031936068
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729370672416,-73.981122657914
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.681239813443,-73.956244372208
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.638763236394,-74.016891504537
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.663750194994,-73.924727394154
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.64827493466,-74.00700189635
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.600057159188,-73.990763332913
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.744642891269,-73.953470644374
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752337363573,-73.991785225474
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729322795774,-74.002356057989
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.670322851228,-73.936533038833
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.685793166717,-73.991104768554
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.678989041594,-73.864771665197
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.789152856795,-73.973951642805
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.771963605788,-73.926124575921
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.708623411036,-73.859394697863
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760765558349,-73.92281245204
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.608736431654,-74.005117745374
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739986696761,-73.880092346303
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.671029846615,-73.957848061045
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760131167476,-73.914568569192
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.709722233056,-74.006791956567
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.834083362329,-73.852645451993
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.868621049983,-73.902168012359
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.61309047521,-74.122171249708
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.674653622389,-73.804770167937
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762028968227,-73.990018818374
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733426782147,-73.849845164791
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.766052478072,-73.919564475328
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.825033351281,-73.940316138355
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.625949769931,-74.134450400927
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.722251709135,-73.873998552108
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.728443967516,-73.948622016034
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764825893973,-73.990224166623
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.551683136086,-74.150536488581
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.793477823804,-73.970793455791
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.852819166391,-73.908260558515
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.842212871263,-73.844014727386
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.616674230538,-73.992670052727
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.854418835817,-73.854566714623
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.700554795216,-73.912953764428
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.709158959102,-73.937073032781
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.713770792532,-73.993640494134
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.698320173059,-73.937653108848
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.624996147493,-73.962949412301
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.774622152293,-73.956016693691
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.742103574857,-73.980768987859
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.668158594407,-73.906478849452
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.605214983409,-73.999290540144
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.868146592388,-73.831436384477
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.642619130984,-73.979868107789
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740455058737,-73.879146031055
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.722633275381,-73.988776481069
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.70409168512,-73.918910975089
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746091190562,-73.977862616496
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.663750194994,-73.924727394154
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.724822636463,-73.981376497697
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.731540588494,-74.00065307924
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743093125105,-73.956070067705
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.749921803174,-73.899080309744
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774508909984,-73.954207903167
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.638751959234,-73.968656319266
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.615590103793,-73.993736329
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.636636651139,-74.0119620309
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.742514155091,-74.000519662762
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747536843598,-73.973884969488
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.73335420607,-73.954791968349
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727345269225,-73.982602491174
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.735026279435,-74.006098131914
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764789486445,-73.970131018321
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747835149791,-73.761379579897
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.700338976662,-73.888740142406
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747783735442,-73.99086187087
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.624823847799,-74.024528613866
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.68383899716,-73.833443663476
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.576485669318,-73.965791441302
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.686158384876,-73.974096597126
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.680133673706,-73.994920018914
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.676172187258,-74.014265639889
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.829440862579,-73.874824634815
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750985218449,-73.978485380664
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.898268465932,-73.854448696469
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.749535619588,-73.95064124819
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.755160414448,-73.98083017402
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.638937269372,-73.994465567672
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733245081792,-73.998682983184
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761100918874,-73.923559286675
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.860814210614,-73.926893150184
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.748465059624,-73.976118632744
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733047452443,-73.998217522274
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752164413748,-73.991377396662
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.756523330784,-73.964229545987
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.665687352478,-73.942553539686
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.667464288224,-73.950734658042
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.805919860393,-73.954254842138
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.681191003158,-73.977206421621
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739691505171,-73.984591210857
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.701795688443,-73.882473107878
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740536638479,-73.922774630483
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.714828232115,-73.807588360834
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.768601627952,-73.911131591188
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.672146088852,-73.99043247059
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752458277368,-73.994138480611
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.636510699347,-74.008513923318
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.744175060913,-73.7173103238
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729005128428,-73.978348183042
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743621238086,-73.979664246277
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.716329089472,-73.999076519438
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.75723668772,-73.869261329814
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764000846442,-73.966871599238
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.854116926666,-73.790573593575
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.518121142469,-74.234492004818
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650718505144,-73.951002939882
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.817659795659,-73.905783823202
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.74563908714,-73.982377550239
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.626859263581,-74.029659312915
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.76753733888,-73.912010278937
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.73558361361,-73.998141677927
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650452096542,-73.957461093571
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.668170606119,-73.931189276565
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.672497738455,-73.949649435684
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.708176864362,-74.007787303754
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.714102891387,-73.956031532661
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.615623573403,-74.034271915495
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.847450745819,-73.831069750733
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764570813116,-73.916429207271
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.745332456584,-73.905402906763
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.655213486194,-73.916181096094
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.701503021782,-73.894833250536
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.854188025454,-73.888749295607
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.661977487375,-73.950760352288
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.733192937259,-74.000598971561
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.772720220297,-73.949775550806
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.698930282627,-73.917189810308
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.66368436531,-73.924795954022
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729786543966,-73.860168906109
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.807499280525,-73.913438292809
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.679959695249,-73.941567747375
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.761150944561,-73.803887553386
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.643604814333,-74.077426245868
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.6797004261,-73.885364037204
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.854477291223,-73.866549887145
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.725101109242,-73.99226843615
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.805979304297,-73.914256640029
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.669245514715,-73.950423325351
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755327028469,-73.768766508619
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.687286661996,-73.794662099192
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.760181236661,-73.731608926475
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.740167388906,-73.757989750862
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.753162729977,-73.984108039426
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.759877203321,-73.991585757743
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718368327902,-73.994581599969
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.695895099529,-73.747004153395
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.634059072928,-73.919482789628
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.739937594136,-73.788959948089
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.676243707789,-73.971771523368
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.622424669303,-74.005226866503
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.816247487236,-73.94597805448
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.742880587828,-73.982291671747
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.609292998836,-73.962234251401
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765703383239,-73.918839282115
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.723377099773,-73.988700593011
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743820025863,-73.987906776497
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.732399289063,-73.857713418128
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.690238354079,-73.863479474021
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.629848439394,-74.076714912539
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.760274023129,-73.832493748596
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.718242046019,-73.994123464139
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.735410686571,-73.717188880956
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.619956730168,-73.989326925809
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.701497896968,-73.927119024631
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.680068935955,-73.968005884165
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.620111590927,-73.906989489698
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.614014767599,-74.000450224454
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.715395689333,-73.993528512347
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765937579675,-73.932975930157
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.62418006021,-74.03077484518
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.744580231653,-73.987051333044
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.767136573281,-73.986259926967
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747193797507,-73.974101645909
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.767270137751,-73.812772032045
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.753162729977,-73.984108039426
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.741953172165,-73.87864529668
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.814382039676,-73.948100218801
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.75188103464,-73.984905996947
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.804163352369,-73.948104605063
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747940887003,-73.976490555005
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.598530226912,-73.941538456701
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.629804715831,-74.028478957332
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.585456007107,-73.951598244017
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747992386672,-74.008495743918
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.645274776011,-73.902489551137
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.673099131088,-73.957100513363
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747554444998,-73.891559049176
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.744642891269,-73.953470644374
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.603153676062,-74.083112279312
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.636379950029,-73.951435060333
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774941885447,-73.980860562919
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.848931871026,-73.854379956243
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.639029780103,-73.919347055217
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.787372640908,-73.951934792642
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.670027972553,-73.925444853505
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755506454985,-73.767910434589
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743055322739,-73.977044431809
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.660850616976,-73.961105627893
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.79593226893,-73.943188330875
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.725025250574,-73.951521740572
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.851016305071,-73.898955251553
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764145217483,-73.99050223274
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751909467483,-73.998686222038
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.770975920161,-73.982139759517
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.744608190809,-73.99290854481
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.625497700275,-74.030235092393
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.865502564094,-73.863935382424
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729874513639,-73.999018601686
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.726176503184,-73.986326130772
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.673193085105,-73.870403669679
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.644135038904,-74.014986656335
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.66141042141,-73.960723237545
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740158668444,-73.989491637076
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.685005456656,-73.991638509483
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.731366858083,-73.954443329956
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.737529596266,-74.004009041465
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729448233704,-73.986072892712
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.732113624134,-73.988053237362
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.700646491927,-73.904038385946
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.839834725209,-73.916652334456
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.706493275462,-73.922763725663
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.816984934318,-73.93873735458
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.612924563896,-74.130735883495
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718115916207,-73.997803067196
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730234056404,-74.002428252364
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.599842392845,-73.961317754179
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.749164312004,-73.869237532551
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.657014516541,-74.001589419647
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.717865759507,-73.990375378245
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.597860430923,-73.941405811306
